Date,Prefecturename,HSAD
2017/8/10,Miyazaki,13
2017/8/11,Miyazaki,8
2017/8/12,Miyazaki,10
2017/8/13,Miyazaki,4
2017/8/14,Miyazaki,12
2017/8/15,Miyazaki,4
2017/8/16,Miyazaki,7
2017/8/17,Miyazaki,22
2017/8/18,Miyazaki,10
2017/8/19,Miyazaki,8
2017/8/20,Miyazaki,14
2017/8/21,Miyazaki,4
2017/8/22,Miyazaki,8
2017/8/23,Miyazaki,19
2017/8/24,Miyazaki,18
2017/8/25,Miyazaki,9
2017/8/26,Miyazaki,10
2017/8/27,Miyazaki,4
2017/8/28,Miyazaki,10
2017/8/29,Miyazaki,10
2017/8/30,Miyazaki,6
2017/9/1,Miyazaki,2
2017/9/2,Miyazaki,0
2017/9/3,Miyazaki,4
2017/9/4,Miyazaki,0
2017/9/5,Miyazaki,1
2017/9/6,Miyazaki,14
2017/9/7,Miyazaki,1
2017/9/8,Miyazaki,3
2017/9/9,Miyazaki,4
2017/9/10,Miyazaki,6
2017/9/11,Miyazaki,4
2017/9/12,Miyazaki,2
2017/9/13,Miyazaki,1
2017/9/14,Miyazaki,1
2017/9/15,Miyazaki,0
2017/9/16,Miyazaki,0
2017/9/17,Miyazaki,0
2017/9/18,Miyazaki,5
2017/9/19,Miyazaki,0
2017/9/20,Miyazaki,0
2017/9/21,Miyazaki,0
2017/9/22,Miyazaki,0
2017/9/23,Miyazaki,0
2017/9/24,Miyazaki,0
2017/9/25,Miyazaki,0
2017/9/26,Miyazaki,0
2017/9/27,Miyazaki,0
2017/9/28,Miyazaki,3
2017/9/29,Miyazaki,0
2017/9/30,Miyazaki,0
2018/6/1,Miyazaki,3
2018/6/2,Miyazaki,1
2018/6/3,Miyazaki,2
2018/6/4,Miyazaki,1
2018/6/5,Miyazaki,0
2018/6/6,Miyazaki,2
2018/6/7,Miyazaki,1
2018/6/8,Miyazaki,1
2018/6/9,Miyazaki,1
2018/6/10,Miyazaki,0
2018/6/11,Miyazaki,2
2018/6/12,Miyazaki,1
2018/6/13,Miyazaki,0
2018/6/14,Miyazaki,0
2018/6/15,Miyazaki,0
2018/6/16,Miyazaki,1
2018/6/17,Miyazaki,1
2018/6/18,Miyazaki,2
2018/6/19,Miyazaki,0
2018/6/20,Miyazaki,1
2018/6/21,Miyazaki,1
2018/6/22,Miyazaki,3
2018/6/23,Miyazaki,0
2018/6/24,Miyazaki,2
2018/6/25,Miyazaki,5
2018/6/26,Miyazaki,9
2018/6/27,Miyazaki,7
2018/6/28,Miyazaki,3
2018/6/29,Miyazaki,5
2018/6/30,Miyazaki,2
2018/7/1,Miyazaki,6
2018/7/2,Miyazaki,4
2018/7/3,Miyazaki,3
2018/7/4,Miyazaki,9
2018/7/5,Miyazaki,0
2018/7/6,Miyazaki,1
2018/7/7,Miyazaki,0
2018/7/8,Miyazaki,2
2018/7/9,Miyazaki,7
2018/7/10,Miyazaki,9
2018/7/11,Miyazaki,15
2018/7/12,Miyazaki,12
2018/7/13,Miyazaki,27
2018/7/14,Miyazaki,24
2018/7/15,Miyazaki,14
2018/7/16,Miyazaki,18
2018/7/17,Miyazaki,14
2018/7/18,Miyazaki,12
2018/7/19,Miyazaki,30
2018/7/20,Miyazaki,20
2018/7/21,Miyazaki,10
2018/7/22,Miyazaki,11
2018/7/23,Miyazaki,69
2018/7/24,Miyazaki,38
2018/7/25,Miyazaki,46
2018/7/26,Miyazaki,29
2018/7/27,Miyazaki,23
2018/7/28,Miyazaki,20
2018/7/29,Miyazaki,6
2018/7/30,Miyazaki,2
2018/8/1,Miyazaki,5
2018/8/2,Miyazaki,13
2018/8/3,Miyazaki,24
2018/8/4,Miyazaki,28
2018/8/5,Miyazaki,28
2018/8/6,Miyazaki,22
2018/8/7,Miyazaki,19
2018/8/8,Miyazaki,11
2018/8/9,Miyazaki,9
2018/8/10,Miyazaki,12
2018/8/11,Miyazaki,3
2018/8/12,Miyazaki,11
2018/8/13,Miyazaki,14
2018/8/14,Miyazaki,8
2018/8/15,Miyazaki,3
2018/8/16,Miyazaki,6
2018/8/17,Miyazaki,10
2018/8/18,Miyazaki,2
2018/8/19,Miyazaki,3
2018/8/20,Miyazaki,1
2018/8/21,Miyazaki,2
2018/8/22,Miyazaki,2
2018/8/23,Miyazaki,5
2018/8/24,Miyazaki,9
2018/8/25,Miyazaki,6
2018/8/26,Miyazaki,3
2018/8/27,Miyazaki,3
2018/8/28,Miyazaki,6
2018/8/29,Miyazaki,4
2018/8/30,Miyazaki,6
2018/9/1,Miyazaki,3
2018/9/2,Miyazaki,7
2018/9/3,Miyazaki,1
2018/9/4,Miyazaki,1
2018/9/5,Miyazaki,1
2018/9/6,Miyazaki,1
2018/9/7,Miyazaki,0
2018/9/8,Miyazaki,1
2018/9/9,Miyazaki,0
2018/9/10,Miyazaki,1
2018/9/11,Miyazaki,1
2018/9/12,Miyazaki,0
2018/9/13,Miyazaki,1
2018/9/14,Miyazaki,2
2018/9/15,Miyazaki,5
2018/9/16,Miyazaki,12
2018/9/17,Miyazaki,3
2018/9/18,Miyazaki,4
2018/9/19,Miyazaki,2
2018/9/20,Miyazaki,0
2018/9/21,Miyazaki,1
2018/9/22,Miyazaki,4
2018/9/23,Miyazaki,6
2018/9/24,Miyazaki,1
2018/9/25,Miyazaki,0
2018/9/26,Miyazaki,0
2018/9/27,Miyazaki,0
2018/9/28,Miyazaki,0
2018/9/29,Miyazaki,0
2018/9/30,Miyazaki,0
2019/6/1,Miyazaki,3
2019/6/2,Miyazaki,0
2019/6/3,Miyazaki,2
2019/6/4,Miyazaki,2
2019/6/5,Miyazaki,3
2019/6/6,Miyazaki,8
2019/6/7,Miyazaki,3
2019/6/8,Miyazaki,4
2019/6/9,Miyazaki,5
2019/6/10,Miyazaki,1
2019/6/11,Miyazaki,1
2019/6/12,Miyazaki,0
2019/6/13,Miyazaki,3
2019/6/14,Miyazaki,2
2019/6/15,Miyazaki,0
2019/6/16,Miyazaki,4
2019/6/17,Miyazaki,2
2019/6/18,Miyazaki,1
2019/6/19,Miyazaki,0
2019/6/20,Miyazaki,4
2019/6/21,Miyazaki,1
2019/6/22,Miyazaki,5
2019/6/23,Miyazaki,0
2019/6/24,Miyazaki,1
2019/6/25,Miyazaki,2
2019/6/26,Miyazaki,1
2019/6/27,Miyazaki,3
2019/6/28,Miyazaki,3
2019/6/29,Miyazaki,3
2019/6/30,Miyazaki,1
2019/7/1,Miyazaki,0
2019/7/2,Miyazaki,0
2019/7/3,Miyazaki,1
2019/7/4,Miyazaki,3
2019/7/5,Miyazaki,1
2019/7/6,Miyazaki,10
2019/7/7,Miyazaki,3
2019/7/8,Miyazaki,1
2019/7/9,Miyazaki,1
2019/7/10,Miyazaki,3
2019/7/11,Miyazaki,5
2019/7/12,Miyazaki,7
2019/7/13,Miyazaki,0
2019/7/14,Miyazaki,1
2019/7/15,Miyazaki,2
2019/7/16,Miyazaki,4
2019/7/17,Miyazaki,5
2019/7/18,Miyazaki,2
2019/7/19,Miyazaki,0
2019/7/20,Miyazaki,4
2019/7/21,Miyazaki,4
2019/7/22,Miyazaki,3
2019/7/23,Miyazaki,11
2019/7/24,Miyazaki,18
2019/7/25,Miyazaki,20
2019/7/26,Miyazaki,11
2019/7/27,Miyazaki,11
2019/7/28,Miyazaki,20
2019/7/29,Miyazaki,29
2019/7/30,Miyazaki,18
2019/8/1,Miyazaki,14
2019/8/2,Miyazaki,13
2019/8/3,Miyazaki,17
2019/8/4,Miyazaki,18
2019/8/5,Miyazaki,5
2019/8/6,Miyazaki,4
2019/8/7,Miyazaki,4
2019/8/8,Miyazaki,7
2019/8/9,Miyazaki,5
2019/8/10,Miyazaki,10
2019/8/11,Miyazaki,10
2019/8/12,Miyazaki,5
2019/8/13,Miyazaki,1
2019/8/14,Miyazaki,2
2019/8/15,Miyazaki,2
2019/8/16,Miyazaki,10
2019/8/17,Miyazaki,20
2019/8/18,Miyazaki,12
2019/8/19,Miyazaki,3
2019/8/20,Miyazaki,9
2019/8/21,Miyazaki,13
2019/8/22,Miyazaki,13
2019/8/23,Miyazaki,5
2019/8/24,Miyazaki,1
2019/8/25,Miyazaki,2
2019/8/26,Miyazaki,1
2019/8/27,Miyazaki,1
2019/8/28,Miyazaki,8
2019/8/29,Miyazaki,8
2019/8/30,Miyazaki,2
2019/9/1,Miyazaki,3
2019/9/2,Miyazaki,6
2019/9/3,Miyazaki,14
2019/9/4,Miyazaki,5
2019/9/5,Miyazaki,7
2019/9/6,Miyazaki,10
2019/9/7,Miyazaki,12
2019/9/8,Miyazaki,9
2019/9/9,Miyazaki,6
2019/9/10,Miyazaki,11
2019/9/11,Miyazaki,21
2019/9/12,Miyazaki,6
2019/9/13,Miyazaki,4
2019/9/14,Miyazaki,2
2019/9/15,Miyazaki,7
2019/9/16,Miyazaki,6
2019/9/17,Miyazaki,3
2019/9/18,Miyazaki,7
2019/9/19,Miyazaki,6
2019/9/20,Miyazaki,0
2019/9/21,Miyazaki,0
2019/9/22,Miyazaki,0
2019/9/23,Miyazaki,3
2019/9/24,Miyazaki,2
2019/9/25,Miyazaki,3
2019/9/26,Miyazaki,0
2019/9/27,Miyazaki,1
2019/9/28,Miyazaki,0
2019/9/29,Miyazaki,7
2019/9/30,Miyazaki,2
2015/6/1,Kagoshima,3
2015/6/2,Kagoshima,0
2015/6/3,Kagoshima,1
2015/6/4,Kagoshima,3
2015/6/5,Kagoshima,1
2015/6/6,Kagoshima,1
2015/6/7,Kagoshima,2
2015/6/8,Kagoshima,3
2015/6/9,Kagoshima,4
2015/6/10,Kagoshima,2
2015/6/11,Kagoshima,1
2015/6/12,Kagoshima,8
2015/6/13,Kagoshima,2
2015/6/14,Kagoshima,0
2015/6/15,Kagoshima,1
2015/6/16,Kagoshima,0
2015/6/17,Kagoshima,4
2015/6/18,Kagoshima,0
2015/6/19,Kagoshima,1
2015/6/20,Kagoshima,3
2015/6/21,Kagoshima,3
2015/6/22,Kagoshima,0
2015/6/23,Kagoshima,0
2015/6/24,Kagoshima,0
2015/6/25,Kagoshima,3
2015/6/26,Kagoshima,1
2015/6/27,Kagoshima,1
2015/6/28,Kagoshima,0
2015/6/29,Kagoshima,5
2015/6/30,Kagoshima,1
2015/7/1,Kagoshima,2
2015/7/2,Kagoshima,2
2015/7/3,Kagoshima,2
2015/7/4,Kagoshima,1
2015/7/5,Kagoshima,2
2015/7/6,Kagoshima,1
2015/7/7,Kagoshima,3
2015/7/8,Kagoshima,57
2015/7/9,Kagoshima,50
2015/7/10,Kagoshima,17
2015/7/11,Kagoshima,4
2015/7/12,Kagoshima,4
2015/7/13,Kagoshima,2
2015/7/14,Kagoshima,19
2015/7/15,Kagoshima,21
2015/7/16,Kagoshima,9
2015/7/17,Kagoshima,8
2015/7/18,Kagoshima,6
2015/7/19,Kagoshima,8
2015/7/20,Kagoshima,0
2015/7/21,Kagoshima,4
2015/7/22,Kagoshima,7
2015/7/23,Kagoshima,22
2015/7/24,Kagoshima,23
2015/7/25,Kagoshima,17
2015/7/26,Kagoshima,5
2015/7/27,Kagoshima,6
2015/7/28,Kagoshima,18
2015/7/29,Kagoshima,17
2015/7/30,Kagoshima,38
2015/8/1,Kagoshima,33
2015/8/2,Kagoshima,26
2015/8/3,Kagoshima,13
2015/8/4,Kagoshima,16
2015/8/5,Kagoshima,20
2015/8/6,Kagoshima,20
2015/8/7,Kagoshima,15
2015/8/8,Kagoshima,17
2015/8/9,Kagoshima,32
2015/8/10,Kagoshima,27
2015/8/11,Kagoshima,20
2015/8/12,Kagoshima,9
2015/8/13,Kagoshima,10
2015/8/14,Kagoshima,4
2015/8/15,Kagoshima,9
2015/8/16,Kagoshima,4
2015/8/17,Kagoshima,6
2015/8/18,Kagoshima,4
2015/8/19,Kagoshima,12
2015/8/20,Kagoshima,14
2015/8/21,Kagoshima,9
2015/8/22,Kagoshima,13
2015/8/23,Kagoshima,13
2015/8/24,Kagoshima,4
2015/8/25,Kagoshima,0
2015/8/26,Kagoshima,3
2015/8/27,Kagoshima,3
2015/8/28,Kagoshima,0
2015/8/29,Kagoshima,1
2015/8/30,Kagoshima,1
2015/9/1,Kagoshima,0
2015/9/2,Kagoshima,3
2015/9/3,Kagoshima,2
2015/9/4,Kagoshima,7
2015/9/5,Kagoshima,4
2015/9/6,Kagoshima,3
2015/9/7,Kagoshima,4
2015/9/8,Kagoshima,4
2015/9/9,Kagoshima,6
2015/9/10,Kagoshima,2
2015/9/11,Kagoshima,1
2015/9/12,Kagoshima,5
2015/9/13,Kagoshima,2
2015/9/14,Kagoshima,0
2015/9/15,Kagoshima,0
2015/9/16,Kagoshima,0
2015/9/17,Kagoshima,1
2015/9/18,Kagoshima,0
2015/9/19,Kagoshima,2
2015/9/20,Kagoshima,1
2015/9/21,Kagoshima,1
2015/9/22,Kagoshima,1
2015/9/23,Kagoshima,1
2015/9/24,Kagoshima,0
2015/9/25,Kagoshima,6
2015/9/26,Kagoshima,1
2015/9/27,Kagoshima,0
2015/9/28,Kagoshima,0
2015/9/29,Kagoshima,1
2015/9/30,Kagoshima,0
2016/6/1,Kagoshima,2
2016/6/2,Kagoshima,6
2016/6/3,Kagoshima,2
2016/6/4,Kagoshima,0
2016/6/5,Kagoshima,0
2016/6/6,Kagoshima,0
2016/6/7,Kagoshima,1
2016/6/8,Kagoshima,8
2016/6/9,Kagoshima,7
2016/6/10,Kagoshima,6
2016/6/11,Kagoshima,3
2016/6/12,Kagoshima,3
2016/6/13,Kagoshima,0
2016/6/14,Kagoshima,11
2016/6/15,Kagoshima,4
2016/6/16,Kagoshima,0
2016/6/17,Kagoshima,2
2016/6/18,Kagoshima,13
2016/6/19,Kagoshima,3
2016/6/20,Kagoshima,2
2016/6/21,Kagoshima,4
2016/6/22,Kagoshima,6
2016/6/23,Kagoshima,7
2016/6/24,Kagoshima,3
2016/6/25,Kagoshima,2
2016/6/26,Kagoshima,5
2016/6/27,Kagoshima,0
2016/6/28,Kagoshima,4
2016/6/29,Kagoshima,2
2016/6/30,Kagoshima,5
2016/7/1,Kagoshima,18
2016/7/2,Kagoshima,25
2016/7/3,Kagoshima,33
2016/7/4,Kagoshima,27
2016/7/5,Kagoshima,20
2016/7/6,Kagoshima,21
2016/7/7,Kagoshima,12
2016/7/8,Kagoshima,3
2016/7/9,Kagoshima,4
2016/7/10,Kagoshima,4
2016/7/11,Kagoshima,2
2016/7/12,Kagoshima,12
2016/7/13,Kagoshima,6
2016/7/14,Kagoshima,4
2016/7/15,Kagoshima,10
2016/7/16,Kagoshima,9
2016/7/17,Kagoshima,14
2016/7/18,Kagoshima,28
2016/7/19,Kagoshima,31
2016/7/20,Kagoshima,27
2016/7/21,Kagoshima,28
2016/7/22,Kagoshima,23
2016/7/23,Kagoshima,14
2016/7/24,Kagoshima,17
2016/7/25,Kagoshima,16
2016/7/26,Kagoshima,11
2016/7/27,Kagoshima,11
2016/7/28,Kagoshima,15
2016/7/29,Kagoshima,18
2016/7/30,Kagoshima,14
2016/8/1,Kagoshima,20
2016/8/2,Kagoshima,28
2016/8/3,Kagoshima,17
2016/8/4,Kagoshima,13
2016/8/5,Kagoshima,10
2016/8/6,Kagoshima,4
2016/8/7,Kagoshima,12
2016/8/8,Kagoshima,12
2016/8/9,Kagoshima,26
2016/8/10,Kagoshima,45
2016/8/11,Kagoshima,60
2016/8/12,Kagoshima,32
2016/8/13,Kagoshima,24
2016/8/14,Kagoshima,12
2016/8/15,Kagoshima,16
2016/8/16,Kagoshima,21
2016/8/17,Kagoshima,22
2016/8/18,Kagoshima,22
2016/8/19,Kagoshima,22
2016/8/20,Kagoshima,24
2016/8/21,Kagoshima,30
2016/8/22,Kagoshima,23
2016/8/23,Kagoshima,26
2016/8/24,Kagoshima,12
2016/8/25,Kagoshima,20
2016/8/26,Kagoshima,16
2016/8/27,Kagoshima,12
2016/8/28,Kagoshima,7
2016/8/29,Kagoshima,3
2016/8/30,Kagoshima,1
2016/9/1,Kagoshima,4
2016/9/2,Kagoshima,3
2016/9/3,Kagoshima,0
2016/9/4,Kagoshima,1
2016/9/5,Kagoshima,9
2016/9/6,Kagoshima,32
2016/9/7,Kagoshima,14
2016/9/8,Kagoshima,2
2016/9/9,Kagoshima,2
2016/9/10,Kagoshima,8
2016/9/11,Kagoshima,6
2016/9/12,Kagoshima,0
2016/9/13,Kagoshima,4
2016/9/14,Kagoshima,3
2016/9/15,Kagoshima,6
2016/9/16,Kagoshima,5
2016/9/17,Kagoshima,9
2016/9/18,Kagoshima,7
2016/9/19,Kagoshima,0
2016/9/20,Kagoshima,1
2016/9/21,Kagoshima,2
2016/9/22,Kagoshima,2
2016/9/23,Kagoshima,2
2016/9/24,Kagoshima,3
2016/9/25,Kagoshima,12
2016/9/26,Kagoshima,5
2016/9/27,Kagoshima,3
2016/9/28,Kagoshima,5
2016/9/29,Kagoshima,4
2016/9/30,Kagoshima,6
2017/6/1,Kagoshima,4
2017/6/2,Kagoshima,2
2017/6/3,Kagoshima,2
2017/6/4,Kagoshima,6
2017/6/5,Kagoshima,4
2017/6/6,Kagoshima,0
2017/6/7,Kagoshima,2
2017/6/8,Kagoshima,1
2017/6/9,Kagoshima,2
2017/6/10,Kagoshima,2
2017/6/11,Kagoshima,1
2017/6/12,Kagoshima,0
2017/6/13,Kagoshima,1
2017/6/14,Kagoshima,1
2017/6/15,Kagoshima,3
2017/6/16,Kagoshima,2
2017/6/17,Kagoshima,0
2017/6/18,Kagoshima,8
2017/6/19,Kagoshima,3
2017/6/20,Kagoshima,0
2017/6/21,Kagoshima,2
2017/6/22,Kagoshima,0
2017/6/23,Kagoshima,0
2017/6/24,Kagoshima,2
2017/6/25,Kagoshima,4
2017/6/26,Kagoshima,1
2017/6/27,Kagoshima,0
2017/6/28,Kagoshima,5
2017/6/29,Kagoshima,9
2017/6/30,Kagoshima,16
2017/7/1,Kagoshima,23
2017/7/2,Kagoshima,29
2017/7/3,Kagoshima,28
2017/7/4,Kagoshima,6
2017/7/5,Kagoshima,11
2017/7/6,Kagoshima,11
2017/7/7,Kagoshima,7
2017/7/8,Kagoshima,11
2017/7/9,Kagoshima,17
2017/7/10,Kagoshima,6
2017/7/11,Kagoshima,19
2017/7/12,Kagoshima,8
2017/7/13,Kagoshima,17
2017/7/14,Kagoshima,18
2017/7/15,Kagoshima,23
2017/7/16,Kagoshima,41
2017/7/17,Kagoshima,22
2017/7/18,Kagoshima,25
2017/7/19,Kagoshima,10
2017/7/20,Kagoshima,23
2017/7/21,Kagoshima,34
2017/7/22,Kagoshima,27
2017/7/23,Kagoshima,34
2017/7/24,Kagoshima,26
2017/7/25,Kagoshima,26
2017/7/26,Kagoshima,35
2017/7/27,Kagoshima,42
2017/7/28,Kagoshima,34
2017/7/29,Kagoshima,35
2017/7/30,Kagoshima,52
2017/8/1,Kagoshima,33
2017/8/2,Kagoshima,33
2017/8/3,Kagoshima,11
2017/8/4,Kagoshima,9
2017/8/5,Kagoshima,4
2017/8/6,Kagoshima,2
2017/8/7,Kagoshima,11
2017/8/8,Kagoshima,60
2017/8/9,Kagoshima,23
2017/8/10,Kagoshima,32
2017/8/11,Kagoshima,22
2017/8/12,Kagoshima,18
2017/8/13,Kagoshima,12
2017/8/14,Kagoshima,9
2017/8/15,Kagoshima,3
2017/8/16,Kagoshima,13
2017/8/17,Kagoshima,29
2017/8/18,Kagoshima,13
2017/8/19,Kagoshima,22
2017/8/20,Kagoshima,18
2017/8/21,Kagoshima,4
2017/8/22,Kagoshima,14
2017/8/23,Kagoshima,23
2017/8/24,Kagoshima,14
2017/8/25,Kagoshima,16
2017/8/26,Kagoshima,14
2017/8/27,Kagoshima,11
2017/8/28,Kagoshima,13
2017/8/29,Kagoshima,9
2017/8/30,Kagoshima,10
2017/9/1,Kagoshima,6
2017/9/2,Kagoshima,2
2017/9/3,Kagoshima,15
2017/9/4,Kagoshima,1
2017/9/5,Kagoshima,2
2017/9/6,Kagoshima,21
2017/9/7,Kagoshima,1
2017/9/8,Kagoshima,4
2017/9/9,Kagoshima,16
2017/9/10,Kagoshima,5
2017/9/11,Kagoshima,2
2017/9/12,Kagoshima,6
2017/9/13,Kagoshima,3
2017/9/14,Kagoshima,0
2017/9/15,Kagoshima,0
2017/9/16,Kagoshima,0
2017/9/17,Kagoshima,0
2017/9/18,Kagoshima,7
2017/9/19,Kagoshima,5
2017/9/20,Kagoshima,2
2017/9/21,Kagoshima,1
2017/9/22,Kagoshima,1
2017/9/23,Kagoshima,3
2017/9/24,Kagoshima,0
2017/9/25,Kagoshima,1
2017/9/26,Kagoshima,1
2017/9/27,Kagoshima,0
2017/9/28,Kagoshima,0
2017/9/29,Kagoshima,0
2017/9/30,Kagoshima,0
2018/6/1,Kagoshima,1
2018/6/2,Kagoshima,1
2018/6/3,Kagoshima,4
2018/6/4,Kagoshima,2
2018/6/5,Kagoshima,0
2018/6/6,Kagoshima,1
2018/6/7,Kagoshima,3
2018/6/8,Kagoshima,3
2018/6/9,Kagoshima,13
2018/6/10,Kagoshima,2
2018/6/11,Kagoshima,4
2018/6/12,Kagoshima,2
2018/6/13,Kagoshima,1
2018/6/14,Kagoshima,1
2018/6/15,Kagoshima,3
2018/6/16,Kagoshima,2
2018/6/17,Kagoshima,1
2018/6/18,Kagoshima,4
2018/6/19,Kagoshima,0
2018/6/20,Kagoshima,1
2018/6/21,Kagoshima,2
2018/6/22,Kagoshima,3
2018/6/23,Kagoshima,0
2018/6/24,Kagoshima,7
2018/6/25,Kagoshima,9
2018/6/26,Kagoshima,5
2018/6/27,Kagoshima,14
2018/6/28,Kagoshima,6
2018/6/29,Kagoshima,10
2018/6/30,Kagoshima,10
2018/7/1,Kagoshima,12
2018/7/2,Kagoshima,3
2018/7/3,Kagoshima,2
2018/7/4,Kagoshima,9
2018/7/5,Kagoshima,3
2018/7/6,Kagoshima,2
2018/7/7,Kagoshima,1
2018/7/8,Kagoshima,1
2018/7/9,Kagoshima,21
2018/7/10,Kagoshima,16
2018/7/11,Kagoshima,24
2018/7/12,Kagoshima,25
2018/7/13,Kagoshima,28
2018/7/14,Kagoshima,23
2018/7/15,Kagoshima,34
2018/7/16,Kagoshima,32
2018/7/17,Kagoshima,23
2018/7/18,Kagoshima,26
2018/7/19,Kagoshima,39
2018/7/20,Kagoshima,24
2018/7/21,Kagoshima,24
2018/7/22,Kagoshima,38
2018/7/23,Kagoshima,31
2018/7/24,Kagoshima,57
2018/7/25,Kagoshima,61
2018/7/26,Kagoshima,35
2018/7/27,Kagoshima,19
2018/7/28,Kagoshima,29
2018/7/29,Kagoshima,25
2018/7/30,Kagoshima,9
2018/8/1,Kagoshima,9
2018/8/2,Kagoshima,13
2018/8/3,Kagoshima,25
2018/8/4,Kagoshima,43
2018/8/5,Kagoshima,49
2018/8/6,Kagoshima,29
2018/8/7,Kagoshima,37
2018/8/8,Kagoshima,38
2018/8/9,Kagoshima,25
2018/8/10,Kagoshima,16
2018/8/11,Kagoshima,20
2018/8/12,Kagoshima,18
2018/8/13,Kagoshima,19
2018/8/14,Kagoshima,11
2018/8/15,Kagoshima,6
2018/8/16,Kagoshima,13
2018/8/17,Kagoshima,13
2018/8/18,Kagoshima,2
2018/8/19,Kagoshima,6
2018/8/20,Kagoshima,7
2018/8/21,Kagoshima,6
2018/8/22,Kagoshima,4
2018/8/23,Kagoshima,17
2018/8/24,Kagoshima,4
2018/8/25,Kagoshima,7
2018/8/26,Kagoshima,20
2018/8/27,Kagoshima,6
2018/8/28,Kagoshima,15
2018/8/29,Kagoshima,12
2018/8/30,Kagoshima,9
2018/9/1,Kagoshima,4
2018/9/2,Kagoshima,11
2018/9/3,Kagoshima,5
2018/9/4,Kagoshima,6
2018/9/5,Kagoshima,10
2018/9/6,Kagoshima,3
2018/9/7,Kagoshima,4
2018/9/8,Kagoshima,3
2018/9/9,Kagoshima,2
2018/9/10,Kagoshima,3
2018/9/11,Kagoshima,0
2018/9/12,Kagoshima,3
2018/9/13,Kagoshima,6
2018/9/14,Kagoshima,4
2018/9/15,Kagoshima,14
2018/9/16,Kagoshima,18
2018/9/17,Kagoshima,5
2018/9/18,Kagoshima,3
2018/9/19,Kagoshima,8
2018/9/20,Kagoshima,0
2018/9/21,Kagoshima,1
2018/9/22,Kagoshima,5
2018/9/23,Kagoshima,7
2018/9/24,Kagoshima,0
2018/9/25,Kagoshima,0
2018/9/26,Kagoshima,0
2018/9/27,Kagoshima,2
2018/9/28,Kagoshima,0
2018/9/29,Kagoshima,0
2018/9/30,Kagoshima,0
2019/6/1,Kagoshima,0
2019/6/2,Kagoshima,0
2019/6/3,Kagoshima,1
2019/6/4,Kagoshima,0
2019/6/5,Kagoshima,11
2019/6/6,Kagoshima,8
2019/6/7,Kagoshima,3
2019/6/8,Kagoshima,3
2019/6/9,Kagoshima,3
2019/6/10,Kagoshima,1
2019/6/11,Kagoshima,6
2019/6/12,Kagoshima,3
2019/6/13,Kagoshima,6
2019/6/14,Kagoshima,1
2019/6/15,Kagoshima,1
2019/6/16,Kagoshima,2
2019/6/17,Kagoshima,5
2019/6/18,Kagoshima,0
2019/6/19,Kagoshima,2
2019/6/20,Kagoshima,6
2019/6/21,Kagoshima,3
2019/6/22,Kagoshima,2
2019/6/23,Kagoshima,3
2019/6/24,Kagoshima,4
2019/6/25,Kagoshima,5
2019/6/26,Kagoshima,0
2019/6/27,Kagoshima,2
2019/6/28,Kagoshima,3
2019/6/29,Kagoshima,4
2019/6/30,Kagoshima,3
2019/7/1,Kagoshima,3
2019/7/2,Kagoshima,8
2019/7/3,Kagoshima,3
2019/7/4,Kagoshima,8
2019/7/5,Kagoshima,8
2019/7/6,Kagoshima,14
2019/7/7,Kagoshima,16
2019/7/8,Kagoshima,3
2019/7/9,Kagoshima,8
2019/7/10,Kagoshima,1
2019/7/11,Kagoshima,9
2019/7/12,Kagoshima,10
2019/7/13,Kagoshima,6
2019/7/14,Kagoshima,1
2019/7/15,Kagoshima,7
2019/7/16,Kagoshima,12
2019/7/17,Kagoshima,18
2019/7/18,Kagoshima,8
2019/7/19,Kagoshima,4
2019/7/20,Kagoshima,3
2019/7/21,Kagoshima,3
2019/7/22,Kagoshima,18
2019/7/23,Kagoshima,16
2019/7/24,Kagoshima,22
2019/7/25,Kagoshima,36
2019/7/26,Kagoshima,14
2019/7/27,Kagoshima,22
2019/7/28,Kagoshima,34
2019/7/29,Kagoshima,22
2019/7/30,Kagoshima,31
2019/8/1,Kagoshima,34
2019/8/2,Kagoshima,29
2019/8/3,Kagoshima,27
2019/8/4,Kagoshima,27
2019/8/5,Kagoshima,20
2019/8/6,Kagoshima,12
2019/8/7,Kagoshima,23
2019/8/8,Kagoshima,15
2019/8/9,Kagoshima,18
2019/8/10,Kagoshima,20
2019/8/11,Kagoshima,28
2019/8/12,Kagoshima,17
2019/8/13,Kagoshima,15
2019/8/14,Kagoshima,2
2019/8/15,Kagoshima,2
2019/8/16,Kagoshima,12
2019/8/17,Kagoshima,36
2019/8/18,Kagoshima,17
2019/8/19,Kagoshima,4
2019/8/20,Kagoshima,9
2019/8/21,Kagoshima,18
2019/8/22,Kagoshima,20
2019/8/23,Kagoshima,5
2019/8/24,Kagoshima,5
2019/8/25,Kagoshima,5
2019/8/26,Kagoshima,3
2019/8/27,Kagoshima,3
2019/8/28,Kagoshima,11
2019/8/29,Kagoshima,16
2019/8/30,Kagoshima,5
2019/9/1,Kagoshima,12
2019/9/2,Kagoshima,10
2019/9/3,Kagoshima,19
2019/9/4,Kagoshima,9
2019/9/5,Kagoshima,9
2019/9/6,Kagoshima,2
2019/9/7,Kagoshima,15
2019/9/8,Kagoshima,24
2019/9/9,Kagoshima,14
2019/9/10,Kagoshima,30
2019/9/11,Kagoshima,14
2019/9/12,Kagoshima,15
2019/9/13,Kagoshima,5
