"","species","decimalLatitude","decimalLongitude","eventDate","year"
"1907","Asellus aquaticus",52.741429,5.772205,2010-05-06,2010
"1908","Asellus aquaticus",52.51926,5.471097,2010-05-31,2010
"1909","Asellus aquaticus",52.495728,5.50598,2007-06-04,2007
"1910","Asellus aquaticus",52.490792,5.622164,2010-05-25,2010
"1911","Asellus aquaticus",52.560875,5.807627,2000-05-10,2000
"1912","Asellus aquaticus",52.308655,5.460009,2001-08-28,2001
"1913","Asellus aquaticus",52.440851,5.476051,2001-05-07,2001
"1914","Asellus aquaticus",52.296383,5.024278,2009-04-06,2009
"1915","Asellus aquaticus",52.221596,5.048918,2009-05-25,2009
"1916","Asellus aquaticus",52.168596,5.086023,2006-09-18,2006
"1917","Asellus aquaticus",52.200076,5.1135,2010-04-26,2010
"1918","Asellus aquaticus",52.252471,4.908826,2006-06-12,2006
"1919","Asellus aquaticus",52.078484,5.150115,2001-05-30,2001
"1920","Asellus aquaticus",52.052114,5.083759,2009-07-07,2009
"1921","Asellus aquaticus",52.061934,5.065378,2006-08-30,2006
"1922","Asellus aquaticus",52.123253,5.020107,2010-06-29,2010
"1923","Asellus aquaticus",52.139018,4.847054,2007-06-26,2007
"1924","Asellus aquaticus",52.146148,4.892755,2007-06-25,2007
"1925","Asellus aquaticus",52.010448,4.234308,2003-08-25,2003
"1926","Asellus aquaticus",51.924718,4.265645,2008-06-03,2008
"1927","Asellus aquaticus",51.980339,4.434654,2001-07-30,2001
"1928","Asellus aquaticus",52.045611,4.439767,2009-06-08,2009
"1929","Asellus aquaticus",51.968129,4.169296,2007-07-23,2007
"1930","Asellus aquaticus",52.092036,4.363251,2000-08-31,2000
"1931","Asellus aquaticus",52.797419,4.698944,2000-08-24,2000
"1932","Asellus aquaticus",52.582203,4.676191,2005-05-25,2005
"1933","Asellus aquaticus",52.50783,4.745292,2000-08-21,2000
"1934","Asellus aquaticus",52.622635,4.856357,2007-09-13,2007
"1935","Asellus aquaticus",52.434224,5.020576,2004-06-14,2004
"1936","Asellus aquaticus",52.487718,4.860731,2007-09-18,2007
"1937","Asellus aquaticus",52.665905,5.083422,2006-09-18,2006
"1938","Asellus aquaticus",52.686025,5.082987,2001-09-05,2001
"1939","Asellus aquaticus",52.891405,4.982036,2002-09-12,2002
"1940","Asellus aquaticus",52.799299,5.050871,2007-07-24,2007
"1941","Asellus aquaticus",52.754897,5.051493,2008-04-22,2008
"1942","Asellus aquaticus",52.040791,4.759182,2010-06-16,2010
"1943","Asellus aquaticus",52.180082,4.43004,2004-07-12,2004
"1944","Asellus aquaticus",52.378815,4.598633,2004-07-19,2004
"1945","Asellus aquaticus",52.194139,4.596256,2009-06-22,2009
"1946","Asellus aquaticus",52.116449,4.578359,2003-06-26,2003
"1947","Asellus aquaticus",52.009598,4.584192,2007-07-11,2007
"1948","Asellus aquaticus",52.022545,4.520085,2002-08-08,2002
"1949","Asellus aquaticus",51.921503,4.630497,2010-06-24,2010
"1950","Asellus aquaticus",51.313938,5.491176,2006-08-28,2006
"1951","Asellus aquaticus",51.41794,5.477555,2006-08-29,2006
"1952","Asellus aquaticus",51.328564,5.402555,2009-09-15,2009
"1953","Asellus aquaticus",51.46259,5.261307,2008-09-16,2008
"1954","Asellus aquaticus",51.370343,5.241557,2008-09-22,2008
"1955","Asellus aquaticus",51.578804,5.238264,2004-06-01,2004
"1956","Asellus aquaticus",51.578804,5.238264,2007-05-29,2007
"1957","Asellus aquaticus",51.590486,5.242958,2006-08-22,2006
"1958","Asellus aquaticus",51.471623,5.077632,2006-08-23,2006
"1959","Asellus aquaticus",51.372407,5.419875,2009-05-05,2009
"1960","Asellus aquaticus",51.960328,5.865582,2005-06-20,2005
"1961","Asellus aquaticus",51.967746,5.875848,2008-08-18,2008
"1962","Asellus aquaticus",51.873054,5.559858,2006-08-31,2006
"1963","Asellus aquaticus",51.568478,3.520292,2009-10-13,2009
"1964","Asellus aquaticus",51.468868,3.744358,2006-09-21,2006
"1965","Asellus aquaticus",51.457045,3.804102,2007-09-06,2007
"1966","Asellus aquaticus",51.283481,4.050643,2000-07-31,2000
"1967","Asellus aquaticus",51.323324,4.187702,2008-06-26,2008
"1968","Asellus aquaticus",51.209505,3.823717,2005-07-11,2005
"1969","Asellus aquaticus",51.233952,3.985415,2009-06-22,2009
"1970","Asellus aquaticus",51.213524,3.89701,2002-06-24,2002
"1971","Asellus aquaticus",52.152691,6.032249,2010-09-22,2010
"1972","Asellus aquaticus",52.355767,5.935897,2003-05-22,2003
"1973","Asellus aquaticus",51.585804,5.615527,2005-05-23,2005
"1974","Asellus aquaticus",51.688251,5.439396,2004-09-14,2004
"1975","Asellus aquaticus",51.704398,5.943221,2001-08-30,2001
"1976","Asellus aquaticus",52.159608,6.0162,2002-05-27,2002
"1977","Asellus aquaticus",51.803011,5.601142,2004-08-17,2004
"1978","Asellus aquaticus",51.797108,5.512599,2005-08-18,2005
"1979","Asellus aquaticus",51.724173,5.717639,2004-09-29,2004
"1980","Asellus aquaticus",51.725173,5.237478,2000-09-20,2000
"1981","Asellus aquaticus",52.379369,5.73087,2002-05-27,2002
"1982","Asellus aquaticus",52.36708,5.68893,2010-09-21,2010
"1983","Asellus aquaticus",52.319521,5.704652,2005-06-10,2005
"1984","Asellus aquaticus",51.621419,5.675229,2008-09-08,2008
"1985","Asellus aquaticus",51.775895,5.660899,2006-06-19,2006
"1986","Asellus aquaticus",52.255847,5.755838,2007-10-16,2007
"1987","Asellus aquaticus",52.302674,5.980896,2008-09-02,2008
"1988","Asellus aquaticus",52.154265,6.018769,2008-08-25,2008
"1989","Asellus aquaticus",51.62451,4.705892,2010-06-22,2010
"1990","Asellus aquaticus",51.57061,4.753219,2005-05-23,2005
"1991","Asellus aquaticus",51.544392,4.784335,2000-09-06,2000
"1992","Asellus aquaticus",51.417663,4.769766,2001-10-17,2001
"1993","Asellus aquaticus",51.97949,5.826632,2005-05-09,2005
"1994","Asellus aquaticus",52.04889,5.491292,2007-05-08,2007
"1995","Asellus aquaticus",51.520012,4.854106,2007-09-19,2007
"1996","Asellus aquaticus",52.165555,5.380556,2005-05-17,2005
"1997","Asellus aquaticus",52.077878,5.387206,2008-10-08,2008
"1998","Asellus aquaticus",51.520529,4.461752,2003-08-12,2003
"1999","Asellus aquaticus",52.685451,6.733768,2007-05-03,2007
"2000","Asellus aquaticus",52.743072,6.764416,2002-09-16,2002
"2001","Asellus aquaticus",52.551207,6.622763,2009-03-30,2009
"2002","Asellus aquaticus",52.57858,6.668974,2010-04-26,2010
"2003","Asellus aquaticus",52.787898,5.796924,2001-06-06,2001
"2004","Asellus aquaticus",52.599957,5.604858,2000-09-14,2000
"2005","Asellus aquaticus",52.528552,5.680661,2010-06-07,2010
"2006","Asellus aquaticus",52.552517,5.820124,2002-04-03,2002
"2007","Asellus aquaticus",52.402733,5.499324,2007-05-09,2007
"2008","Asellus aquaticus",52.339378,4.91417,2009-02-06,2009
"2009","Asellus aquaticus",52.292615,5.067374,2008-06-25,2008
"2010","Asellus aquaticus",52.973387,5.444655,2003-05-14,2003
"2011","Asellus aquaticus",53.185952,6.169819,2004-05-10,2004
"2012","Asellus aquaticus",52.220727,4.973587,2009-04-20,2009
"2013","Asellus aquaticus",52.599775,6.105135,2005-08-17,2005
"2014","Asellus aquaticus",52.547965,6.182209,2009-05-12,2009
"2015","Asellus aquaticus",52.546344,6.097779,2003-09-03,2003
"2016","Asellus aquaticus",52.221174,4.828702,2009-05-15,2009
"2017","Asellus aquaticus",52.252337,4.941163,2009-04-22,2009
"2018","Asellus aquaticus",52.586143,6.285674,2002-09-19,2002
"2019","Asellus aquaticus",52.510997,6.366343,2003-05-01,2003
"2020","Asellus aquaticus",52.521449,6.374016,2004-05-25,2004
"2021","Asellus aquaticus",52.218759,5.043934,2008-06-30,2008
"2022","Asellus aquaticus",52.304079,6.14815,2003-10-13,2003
"2023","Asellus aquaticus",52.45025,6.115137,2003-04-28,2003
"2024","Asellus aquaticus",52.294236,6.208816,2010-05-17,2010
"2025","Asellus aquaticus",53.024539,7.090826,2010-04-12,2010
"2026","Asellus aquaticus",52.243984,4.903807,2009-05-25,2009
"2027","Asellus aquaticus",52.22292,5.097378,2010-05-10,2010
"2028","Asellus aquaticus",53.039824,6.815785,2003-04-16,2003
"2029","Asellus aquaticus",53.075829,6.761082,2006-04-06,2006
"2030","Asellus aquaticus",52.276855,4.917956,2008-08-19,2008
"2031","Asellus aquaticus",52.290037,4.903556,2008-06-16,2008
"2032","Asellus aquaticus",53.197374,6.732825,2005-09-27,2005
"2033","Asellus aquaticus",52.133531,5.061401,2008-09-02,2008
"2034","Asellus aquaticus",51.898434,4.163847,2002-09-25,2002
"2035","Asellus aquaticus",52.0303,5.302077,2005-08-15,2005
"2036","Asellus aquaticus",52.024685,5.126402,2004-09-15,2004
"2037","Asellus aquaticus",52.039081,4.935097,2001-09-04,2001
"2038","Asellus aquaticus",51.915917,4.149111,2008-05-13,2008
"2039","Asellus aquaticus",51.861883,4.114663,2002-07-23,2002
"2040","Asellus aquaticus",52.051097,5.244773,2001-05-30,2001
"2041","Asellus aquaticus",51.862719,4.235771,2010-05-18,2010
"2042","Asellus aquaticus",52.127086,5.134246,2008-08-04,2008
"2043","Asellus aquaticus",52.068278,4.931448,2010-07-05,2010
"2044","Asellus aquaticus",52.0668,5.097952,2009-08-04,2009
"2045","Asellus aquaticus",52.137739,5.01901,2009-07-14,2009
"2046","Asellus aquaticus",52.138181,5.008138,2009-07-14,2009
"2047","Asellus aquaticus",51.846438,4.310366,2010-08-10,2010
"2048","Asellus aquaticus",51.843644,4.342433,2007-07-23,2007
"2049","Asellus aquaticus",51.818173,4.339803,2010-05-25,2010
"2050","Asellus aquaticus",51.971665,4.227373,2002-07-29,2002
"2051","Asellus aquaticus",51.900929,4.201996,2010-09-06,2010
"2052","Asellus aquaticus",52.050984,4.325613,2000-07-13,2000
"2053","Asellus aquaticus",51.746907,4.70228,2003-08-18,2003
"2054","Asellus aquaticus",51.960876,4.299619,2002-08-07,2002
"2055","Asellus aquaticus",51.943688,4.309184,2002-07-22,2002
"2056","Asellus aquaticus",51.693588,4.22492,2009-09-23,2009
"2057","Asellus aquaticus",51.977122,4.411739,2009-08-04,2009
"2058","Asellus aquaticus",51.667168,4.246791,2004-04-20,2004
"2059","Asellus aquaticus",52.030465,4.347055,2001-08-06,2001
"2060","Asellus aquaticus",51.679249,4.36134,2008-10-02,2008
"2061","Asellus aquaticus",52.063839,4.408756,2008-07-17,2008
"2062","Asellus aquaticus",51.958335,4.415974,2005-06-09,2005
"2063","Asellus aquaticus",51.821546,3.906117,2001-06-20,2001
"2064","Asellus aquaticus",51.821546,3.906117,2010-05-06,2010
"2065","Asellus aquaticus",51.798992,3.875192,2007-05-01,2007
"2066","Asellus aquaticus",52.071813,4.357238,2000-08-01,2000
"2067","Asellus aquaticus",51.776563,4.299354,2005-09-06,2005
"2068","Asellus aquaticus",52.764893,4.928224,2000-08-14,2000
"2069","Asellus aquaticus",51.75781,4.379632,2003-09-16,2003
"2070","Asellus aquaticus",52.828387,4.727404,2006-08-15,2006
"2071","Asellus aquaticus",51.740985,4.439155,2006-09-05,2006
"2072","Asellus aquaticus",52.639072,4.836421,2005-05-19,2005
"2073","Asellus aquaticus",52.756534,4.862691,2000-05-23,2000
"2074","Asellus aquaticus",52.67819,4.791024,2001-05-16,2001
"2075","Asellus aquaticus",52.705264,4.724121,2009-08-17,2009
"2076","Asellus aquaticus",52.719214,4.703693,2009-06-24,2009
"2077","Asellus aquaticus",52.633216,4.726196,2003-05-14,2003
"2078","Asellus aquaticus",52.612519,4.671922,2001-06-13,2001
"2079","Asellus aquaticus",51.820058,4.547422,2010-06-28,2010
"2080","Asellus aquaticus",51.825784,4.472854,2008-08-20,2008
"2081","Asellus aquaticus",51.79816,4.60437,2003-08-14,2003
"2082","Asellus aquaticus",51.737022,4.400133,2008-07-14,2008
"2083","Asellus aquaticus",51.888628,4.210571,2008-06-16,2008
"2084","Asellus aquaticus",52.543431,4.78518,2000-08-23,2000
"2085","Asellus aquaticus",52.495095,4.721048,2008-04-28,2008
"2086","Asellus aquaticus",51.821424,4.317505,2005-09-19,2005
"2087","Asellus aquaticus",51.841529,4.534484,2008-07-23,2008
"2088","Asellus aquaticus",51.871897,4.394272,2008-09-10,2008
"2089","Asellus aquaticus",52.442656,5.001386,2008-07-09,2008
"2090","Asellus aquaticus",52.634865,5.105956,2004-06-14,2004
"2091","Asellus aquaticus",52.621926,4.966723,2005-06-02,2005
"2092","Asellus aquaticus",52.679939,4.898798,2003-06-18,2003
"2093","Asellus aquaticus",52.713524,4.921407,2002-05-29,2002
"2094","Asellus aquaticus",52.533293,4.781428,2004-06-23,2004
"2095","Asellus aquaticus",53.334051,6.544574,2007-06-11,2007
"2096","Asellus aquaticus",52.331854,4.81798,2001-06-28,2001
"2097","Asellus aquaticus",52.131126,4.495967,2004-06-14,2004
"2098","Asellus aquaticus",52.378992,4.599453,2009-07-13,2009
"2099","Asellus aquaticus",53.132395,6.437579,2003-08-19,2003
"2100","Asellus aquaticus",52.089314,4.719148,2002-06-24,2002
"2101","Asellus aquaticus",51.389569,5.919438,2009-06-22,2009
"2102","Asellus aquaticus",51.463396,6.109693,2008-06-26,2008
"2103","Asellus aquaticus",51.257354,5.994026,2009-06-02,2009
"2104","Asellus aquaticus",52.009529,4.578032,2010-08-02,2010
"2105","Asellus aquaticus",51.354582,6.152231,2005-05-09,2005
"2106","Asellus aquaticus",52.444603,6.678638,2002-05-07,2002
"2107","Asellus aquaticus",52.419422,6.846207,2004-03-31,2004
"2108","Asellus aquaticus",52.340205,6.724482,2004-05-26,2004
"2109","Asellus aquaticus",52.325481,6.829255,2003-09-04,2003
"2110","Asellus aquaticus",52.424197,6.958538,2009-05-06,2009
"2111","Asellus aquaticus",52.424197,6.958538,2007-11-05,2007
"2112","Asellus aquaticus",52.384663,6.913211,2001-06-25,2001
"2113","Asellus aquaticus",52.38033,6.931923,2001-06-11,2001
"2114","Asellus aquaticus",51.940226,6.616153,2009-06-02,2009
"2115","Asellus aquaticus",51.865065,6.390442,2005-06-15,2005
"2116","Asellus aquaticus",52.278171,6.402389,2010-06-07,2010
"2117","Asellus aquaticus",50.817955,5.669031,2010-05-10,2010
"2118","Asellus aquaticus",51.195946,5.982684,2000-05-22,2000
"2119","Asellus aquaticus",51.132598,6.087957,2007-06-21,2007
"2120","Asellus aquaticus",51.720188,4.894439,2001-05-28,2001
"2121","Asellus aquaticus",52.651232,6.283161,2002-05-21,2002
"2122","Asellus aquaticus",52.773676,6.009587,2009-04-16,2009
"2123","Asellus aquaticus",51.367722,5.77462,2004-06-15,2004
"2124","Asellus aquaticus",51.352035,5.741169,2005-05-12,2005
"2125","Asellus aquaticus",51.456388,5.656458,2002-08-19,2002
"2126","Asellus aquaticus",51.632388,5.526311,2005-08-31,2005
"2127","Asellus aquaticus",51.634972,5.475879,2006-08-21,2006
"2128","Asellus aquaticus",51.452233,5.628394,2007-09-17,2007
"2129","Asellus aquaticus",51.404889,5.884061,2006-06-28,2006
"2130","Asellus aquaticus",51.745651,5.35991,2010-06-03,2010
"2131","Asellus aquaticus",51.741918,5.35108,2007-06-05,2007
"2132","Asellus aquaticus",51.41794,5.477555,2000-09-18,2000
"2133","Asellus aquaticus",51.67034,5.235274,2007-06-13,2007
"2134","Asellus aquaticus",51.58391,5.289539,2010-05-10,2010
"2135","Asellus aquaticus",51.61775,5.580023,2008-10-01,2008
"2136","Asellus aquaticus",51.720699,5.190343,2010-05-27,2010
"2137","Asellus aquaticus",51.499721,5.830528,2009-09-08,2009
"2138","Asellus aquaticus",51.590308,6.008549,2010-08-31,2010
"2139","Asellus aquaticus",51.509482,4.985601,2002-09-10,2002
"2140","Asellus aquaticus",51.444605,5.17511,2003-06-11,2003
"2141","Asellus aquaticus",51.62452,4.705906,2010-04-20,2010
"2142","Asellus aquaticus",51.62452,4.705906,2010-06-22,2010
"2143","Asellus aquaticus",51.782202,4.984554,2007-06-28,2007
"2144","Asellus aquaticus",51.407097,4.870661,2000-09-04,2000
"2145","Asellus aquaticus",51.454908,4.829545,2007-04-17,2007
"2146","Asellus aquaticus",51.843082,5.21725,2007-05-08,2007
"2147","Asellus aquaticus",51.837891,4.927251,2009-09-17,2009
"2148","Asellus aquaticus",51.544107,4.378089,2002-09-18,2002
"2149","Asellus aquaticus",51.967746,5.875848,2005-06-21,2005
"2150","Asellus aquaticus",51.521736,4.289679,2005-05-03,2005
"2151","Asellus aquaticus",51.842031,5.976467,2000-04-26,2000
"2152","Asellus aquaticus",51.687767,5.0893,2003-05-02,2003
"2153","Asellus aquaticus",51.877132,5.648561,2003-10-30,2003
"2154","Asellus aquaticus",51.528236,4.236486,2008-05-05,2008
"2155","Asellus aquaticus",51.500282,3.950338,2009-03-26,2009
"2156","Asellus aquaticus",51.407774,3.888079,2008-04-18,2008
"2157","Asellus aquaticus",51.270452,4.112059,2005-08-08,2005
"2158","Asellus aquaticus",52.918389,6.054768,2008-04-08,2008
"2159","Asellus aquaticus",51.292996,3.833039,2001-07-19,2001
"2160","Asellus aquaticus",52.502075,6.014238,2008-09-05,2008
"2161","Asellus aquaticus",52.206618,5.9443,2001-04-25,2001
"2162","Asellus aquaticus",52.255342,6.084792,2007-09-10,2007
"2163","Asellus aquaticus",52.475566,5.907461,2005-09-15,2005
"2164","Asellus aquaticus",53.006486,5.812538,2005-06-08,2005
"2165","Asellus aquaticus",52.291542,5.73664,2000-05-03,2000
"2166","Asellus aquaticus",52.36708,5.68893,2010-09-21,2010
"2167","Asellus aquaticus",52.373135,5.710264,2006-09-26,2006
"2168","Asellus aquaticus",52.371301,5.723466,2001-10-22,2001
"2169","Asellus aquaticus",52.411563,5.78256,2007-09-19,2007
"2170","Asellus aquaticus",52.249004,5.535398,2005-04-11,2005
"2171","Asellus aquaticus",52.249004,5.535398,2010-09-15,2010
"2172","Asellus aquaticus",52.311392,5.986365,2010-09-20,2010
"2173","Asellus aquaticus",52.230593,5.564348,2010-04-19,2010
"2174","Asellus aquaticus",52.619198,6.118152,2005-05-11,2005
"2175","Asellus aquaticus",52.547965,6.182209,2009-10-06,2009
"2176","Asellus aquaticus",52.675241,6.152796,2005-10-05,2005
"2177","Asellus aquaticus",52.004637,5.605658,2005-10-03,2005
"2178","Asellus aquaticus",52.14241,5.403421,2008-05-20,2008
"2179","Asellus aquaticus",52.089382,5.401067,2008-04-14,2008
"2180","Asellus aquaticus",52.133386,5.481411,2009-09-01,2009
"2181","Asellus aquaticus",52.175378,5.547287,2009-04-20,2009
"2182","Asellus aquaticus",52.248965,5.287266,2003-09-01,2003
"2183","Asellus aquaticus",52.590333,6.027359,2001-09-20,2001
"2184","Asellus aquaticus",52.504131,6.136866,2010-05-27,2010
"2185","Asellus aquaticus",52.6619,6.74975,2001-09-10,2001
"2186","Asellus aquaticus",52.316916,6.136637,2003-10-13,2003
"2187","Asellus aquaticus",52.415785,6.191079,2009-10-08,2009
"2188","Asellus aquaticus",52.461167,6.15144,2006-10-16,2006
"2189","Asellus aquaticus",52.509544,6.556486,2000-05-11,2000
"2190","Asellus aquaticus",53.022702,7.103051,2010-04-09,2010
"2191","Asellus aquaticus",52.955371,7.144006,2008-04-11,2008
"2192","Asellus aquaticus",52.752986,5.718289,2009-05-25,2009
"2193","Asellus aquaticus",52.747359,5.772553,2007-05-21,2007
"2194","Asellus aquaticus",52.721623,5.883512,2000-05-29,2000
"2195","Asellus aquaticus",52.663953,5.595064,2004-06-22,2004
"2196","Asellus aquaticus",52.662667,5.615515,2007-05-29,2007
"2197","Asellus aquaticus",52.536011,5.472706,2010-06-15,2010
"2198","Asellus aquaticus",53.155961,6.570311,2001-05-01,2001
"2199","Asellus aquaticus",53.049049,6.64659,2001-04-19,2001
"2200","Asellus aquaticus",52.527503,5.726969,2002-09-30,2002
"2201","Asellus aquaticus",52.962693,6.832382,2002-09-05,2002
"2202","Asellus aquaticus",53.075829,6.761082,2005-04-18,2005
"2203","Asellus aquaticus",52.658376,5.980729,2010-06-02,2010
"2204","Asellus aquaticus",53.04978,6.779348,2005-09-20,2005
"2205","Asellus aquaticus",53.04978,6.779348,2009-04-17,2009
"2206","Asellus aquaticus",52.31875,5.407901,2004-07-08,2004
"2207","Asellus aquaticus",52.450263,5.550091,2000-05-24,2000
"2208","Asellus aquaticus",52.398535,5.613329,2006-08-28,2006
"2209","Asellus aquaticus",51.91079,4.120168,2007-09-03,2007
"2210","Asellus aquaticus",51.835232,4.143421,2004-06-25,2004
"2211","Asellus aquaticus",52.257738,4.850403,2006-07-27,2006
"2212","Asellus aquaticus",51.844475,4.221536,2005-06-01,2005
"2213","Asellus aquaticus",51.848214,4.278059,2008-10-06,2008
"2214","Asellus aquaticus",52.207517,4.963893,2009-06-04,2009
"2215","Asellus aquaticus",51.91202,4.22711,2010-05-10,2010
"2216","Asellus aquaticus",51.910724,4.164035,2010-06-16,2010
"2217","Asellus aquaticus",51.727996,4.060431,2010-05-06,2010
"2218","Asellus aquaticus",51.735099,4.169864,2002-08-27,2002
"2219","Asellus aquaticus",51.825899,4.028084,2007-05-08,2007
"2220","Asellus aquaticus",51.826769,3.965704,2010-05-06,2010
"2221","Asellus aquaticus",51.814685,3.965548,2010-10-05,2010
"2222","Asellus aquaticus",51.772711,4.348436,2005-08-17,2005
"2223","Asellus aquaticus",51.791015,4.317661,2008-08-11,2008
"2224","Asellus aquaticus",51.77834,4.413576,2005-06-16,2005
"2225","Asellus aquaticus",52.192144,5.005033,2009-08-17,2009
