Date,Prefecture,HSAD
10/08/2015,Ibaraki,32
11/08/2015,Ibaraki,30
12/08/2015,Ibaraki,28
13/08/2015,Ibaraki,6
14/08/2015,Ibaraki,9
15/08/2015,Ibaraki,10
16/08/2015,Ibaraki,10
17/08/2015,Ibaraki,4
18/08/2015,Ibaraki,21
19/08/2015,Ibaraki,16
20/08/2015,Ibaraki,2
21/08/2015,Ibaraki,9
22/08/2015,Ibaraki,21
23/08/2015,Ibaraki,3
24/08/2015,Ibaraki,2
25/08/2015,Ibaraki,0
26/08/2015,Ibaraki,1
27/08/2015,Ibaraki,0
28/08/2015,Ibaraki,0
29/08/2015,Ibaraki,0
30/08/2015,Ibaraki,1
01/09/2015,Ibaraki,1
02/09/2015,Ibaraki,11
03/09/2015,Ibaraki,4
04/09/2015,Ibaraki,6
05/09/2015,Ibaraki,1
06/09/2015,Ibaraki,2
07/09/2015,Ibaraki,0
08/09/2015,Ibaraki,0
09/09/2015,Ibaraki,0
10/09/2015,Ibaraki,1
11/09/2015,Ibaraki,1
12/09/2015,Ibaraki,5
13/09/2015,Ibaraki,2
14/09/2015,Ibaraki,1
15/09/2015,Ibaraki,1
16/09/2015,Ibaraki,0
17/09/2015,Ibaraki,1
18/09/2015,Ibaraki,0
19/09/2015,Ibaraki,4
20/09/2015,Ibaraki,2
21/09/2015,Ibaraki,2
22/09/2015,Ibaraki,3
23/09/2015,Ibaraki,2
24/09/2015,Ibaraki,0
25/09/2015,Ibaraki,0
26/09/2015,Ibaraki,0
27/09/2015,Ibaraki,0
28/09/2015,Ibaraki,2
29/09/2015,Ibaraki,0
30/09/2015,Ibaraki,0
01/06/2016,Ibaraki,1
02/06/2016,Ibaraki,3
03/06/2016,Ibaraki,3
04/06/2016,Ibaraki,1
05/06/2016,Ibaraki,2
06/06/2016,Ibaraki,0
07/06/2016,Ibaraki,3
08/06/2016,Ibaraki,0
09/06/2016,Ibaraki,1
10/06/2016,Ibaraki,4
11/06/2016,Ibaraki,7
12/06/2016,Ibaraki,3
13/06/2016,Ibaraki,0
14/06/2016,Ibaraki,2
15/06/2016,Ibaraki,0
16/06/2016,Ibaraki,0
17/06/2016,Ibaraki,10
18/06/2016,Ibaraki,16
19/06/2016,Ibaraki,0
20/06/2016,Ibaraki,5
21/06/2016,Ibaraki,4
22/06/2016,Ibaraki,1
23/06/2016,Ibaraki,2
24/06/2016,Ibaraki,0
25/06/2016,Ibaraki,0
26/06/2016,Ibaraki,4
27/06/2016,Ibaraki,6
28/06/2016,Ibaraki,1
29/06/2016,Ibaraki,1
30/06/2016,Ibaraki,1
01/07/2016,Ibaraki,9
02/07/2016,Ibaraki,6
03/07/2016,Ibaraki,34
04/07/2016,Ibaraki,19
05/07/2016,Ibaraki,2
06/07/2016,Ibaraki,9
07/07/2016,Ibaraki,14
08/07/2016,Ibaraki,13
09/07/2016,Ibaraki,0
10/07/2016,Ibaraki,29
11/07/2016,Ibaraki,22
12/07/2016,Ibaraki,14
13/07/2016,Ibaraki,3
14/07/2016,Ibaraki,14
15/07/2016,Ibaraki,3
16/07/2016,Ibaraki,10
17/07/2016,Ibaraki,13
18/07/2016,Ibaraki,30
19/07/2016,Ibaraki,18
20/07/2016,Ibaraki,13
21/07/2016,Ibaraki,1
22/07/2016,Ibaraki,1
23/07/2016,Ibaraki,1
24/07/2016,Ibaraki,5
25/07/2016,Ibaraki,4
26/07/2016,Ibaraki,4
27/07/2016,Ibaraki,4
28/07/2016,Ibaraki,10
29/07/2016,Ibaraki,20
30/07/2016,Ibaraki,21
01/08/2016,Ibaraki,10
02/08/2016,Ibaraki,17
03/08/2016,Ibaraki,13
04/08/2016,Ibaraki,25
05/08/2016,Ibaraki,40
06/08/2016,Ibaraki,44
07/08/2016,Ibaraki,34
08/08/2016,Ibaraki,12
09/08/2016,Ibaraki,31
10/08/2016,Ibaraki,18
11/08/2016,Ibaraki,9
12/08/2016,Ibaraki,17
13/08/2016,Ibaraki,8
14/08/2016,Ibaraki,8
15/08/2016,Ibaraki,7
16/08/2016,Ibaraki,9
17/08/2016,Ibaraki,40
18/08/2016,Ibaraki,13
19/08/2016,Ibaraki,15
20/08/2016,Ibaraki,7
21/08/2016,Ibaraki,22
22/08/2016,Ibaraki,2
23/08/2016,Ibaraki,3
24/08/2016,Ibaraki,9
25/08/2016,Ibaraki,17
26/08/2016,Ibaraki,17
27/08/2016,Ibaraki,5
28/08/2016,Ibaraki,0
29/08/2016,Ibaraki,5
30/08/2016,Ibaraki,0
01/09/2016,Ibaraki,6
02/09/2016,Ibaraki,3
03/09/2016,Ibaraki,5
04/09/2016,Ibaraki,6
05/09/2016,Ibaraki,8
06/09/2016,Ibaraki,15
07/09/2016,Ibaraki,6
08/09/2016,Ibaraki,1
09/09/2016,Ibaraki,7
10/09/2016,Ibaraki,11
11/09/2016,Ibaraki,3
12/09/2016,Ibaraki,0
13/09/2016,Ibaraki,0
14/09/2016,Ibaraki,3
15/09/2016,Ibaraki,1
16/09/2016,Ibaraki,1
17/09/2016,Ibaraki,4
18/09/2016,Ibaraki,0
19/09/2016,Ibaraki,0
20/09/2016,Ibaraki,0
21/09/2016,Ibaraki,1
22/09/2016,Ibaraki,0
23/09/2016,Ibaraki,0
24/09/2016,Ibaraki,1
25/09/2016,Ibaraki,3
26/09/2016,Ibaraki,4
27/09/2016,Ibaraki,8
28/09/2016,Ibaraki,1
29/09/2016,Ibaraki,0
30/09/2016,Ibaraki,0
01/06/2017,Ibaraki,0
02/06/2017,Ibaraki,3
03/06/2017,Ibaraki,6
04/06/2017,Ibaraki,6
05/06/2017,Ibaraki,1
06/06/2017,Ibaraki,3
07/06/2017,Ibaraki,1
08/06/2017,Ibaraki,1
09/06/2017,Ibaraki,7
10/06/2017,Ibaraki,5
11/06/2017,Ibaraki,2
12/06/2017,Ibaraki,1
13/06/2017,Ibaraki,1
14/06/2017,Ibaraki,3
15/06/2017,Ibaraki,1
16/06/2017,Ibaraki,4
17/06/2017,Ibaraki,2
18/06/2017,Ibaraki,0
19/06/2017,Ibaraki,1
20/06/2017,Ibaraki,1
21/06/2017,Ibaraki,0
22/06/2017,Ibaraki,3
23/06/2017,Ibaraki,3
24/06/2017,Ibaraki,6
25/06/2017,Ibaraki,2
26/06/2017,Ibaraki,5
27/06/2017,Ibaraki,1
28/06/2017,Ibaraki,1
29/06/2017,Ibaraki,5
30/06/2017,Ibaraki,4
01/07/2017,Ibaraki,0
02/07/2017,Ibaraki,20
03/07/2017,Ibaraki,13
04/07/2017,Ibaraki,9
05/07/2017,Ibaraki,19
06/07/2017,Ibaraki,3
07/07/2017,Ibaraki,13
08/07/2017,Ibaraki,27
09/07/2017,Ibaraki,38
10/07/2017,Ibaraki,32
11/07/2017,Ibaraki,21
12/07/2017,Ibaraki,20
13/07/2017,Ibaraki,24
14/07/2017,Ibaraki,14
15/07/2017,Ibaraki,35
16/07/2017,Ibaraki,37
17/07/2017,Ibaraki,29
18/07/2017,Ibaraki,12
19/07/2017,Ibaraki,12
20/07/2017,Ibaraki,19
21/07/2017,Ibaraki,25
22/07/2017,Ibaraki,24
23/07/2017,Ibaraki,9
24/07/2017,Ibaraki,19
25/07/2017,Ibaraki,14
26/07/2017,Ibaraki,5
27/07/2017,Ibaraki,3
28/07/2017,Ibaraki,20
29/07/2017,Ibaraki,15
30/07/2017,Ibaraki,6
01/08/2017,Ibaraki,4
02/08/2017,Ibaraki,3
03/08/2017,Ibaraki,5
04/08/2017,Ibaraki,9
05/08/2017,Ibaraki,8
06/08/2017,Ibaraki,22
07/08/2017,Ibaraki,32
08/08/2017,Ibaraki,15
09/08/2017,Ibaraki,45
10/08/2017,Ibaraki,7
11/08/2017,Ibaraki,1
12/08/2017,Ibaraki,2
13/08/2017,Ibaraki,7
14/08/2017,Ibaraki,2
15/08/2017,Ibaraki,1
16/08/2017,Ibaraki,0
17/08/2017,Ibaraki,0
18/08/2017,Ibaraki,10
19/08/2017,Ibaraki,1
20/08/2017,Ibaraki,1
21/08/2017,Ibaraki,4
22/08/2017,Ibaraki,22
23/08/2017,Ibaraki,34
24/08/2017,Ibaraki,27
25/08/2017,Ibaraki,19
26/08/2017,Ibaraki,7
27/08/2017,Ibaraki,4
28/08/2017,Ibaraki,9
29/08/2017,Ibaraki,11
30/08/2017,Ibaraki,6
01/09/2017,Ibaraki,3
02/09/2017,Ibaraki,0
03/09/2017,Ibaraki,4
04/09/2017,Ibaraki,0
05/09/2017,Ibaraki,1
06/09/2017,Ibaraki,0
07/09/2017,Ibaraki,1
08/09/2017,Ibaraki,2
09/09/2017,Ibaraki,2
10/09/2017,Ibaraki,4
11/09/2017,Ibaraki,2
12/09/2017,Ibaraki,2
13/09/2017,Ibaraki,3
14/09/2017,Ibaraki,0
15/09/2017,Ibaraki,1
16/09/2017,Ibaraki,0
17/09/2017,Ibaraki,0
18/09/2017,Ibaraki,10
19/09/2017,Ibaraki,1
20/09/2017,Ibaraki,0
21/09/2017,Ibaraki,0
22/09/2017,Ibaraki,0
23/09/2017,Ibaraki,1
24/09/2017,Ibaraki,3
25/09/2017,Ibaraki,2
26/09/2017,Ibaraki,2
27/09/2017,Ibaraki,1
28/09/2017,Ibaraki,0
29/09/2017,Ibaraki,1
30/09/2017,Ibaraki,1
01/06/2018,Ibaraki,1
02/06/2018,Ibaraki,1
03/06/2018,Ibaraki,8
04/06/2018,Ibaraki,1
05/06/2018,Ibaraki,3
06/06/2018,Ibaraki,2
07/06/2018,Ibaraki,17
08/06/2018,Ibaraki,5
09/06/2018,Ibaraki,16
10/06/2018,Ibaraki,0
11/06/2018,Ibaraki,0
12/06/2018,Ibaraki,1
13/06/2018,Ibaraki,3
14/06/2018,Ibaraki,1
15/06/2018,Ibaraki,2
16/06/2018,Ibaraki,0
17/06/2018,Ibaraki,2
18/06/2018,Ibaraki,0
19/06/2018,Ibaraki,3
20/06/2018,Ibaraki,0
21/06/2018,Ibaraki,0
22/06/2018,Ibaraki,5
23/06/2018,Ibaraki,0
24/06/2018,Ibaraki,3
25/06/2018,Ibaraki,13
26/06/2018,Ibaraki,11
27/06/2018,Ibaraki,4
28/06/2018,Ibaraki,11
29/06/2018,Ibaraki,17
30/06/2018,Ibaraki,22
01/07/2018,Ibaraki,34
02/07/2018,Ibaraki,34
03/07/2018,Ibaraki,23
04/07/2018,Ibaraki,11
05/07/2018,Ibaraki,5
06/07/2018,Ibaraki,0
07/07/2018,Ibaraki,9
08/07/2018,Ibaraki,21
09/07/2018,Ibaraki,22
10/07/2018,Ibaraki,26
11/07/2018,Ibaraki,34
12/07/2018,Ibaraki,10
13/07/2018,Ibaraki,19
14/07/2018,Ibaraki,29
15/07/2018,Ibaraki,67
16/07/2018,Ibaraki,82
17/07/2018,Ibaraki,57
18/07/2018,Ibaraki,92
19/07/2018,Ibaraki,60
20/07/2018,Ibaraki,67
21/07/2018,Ibaraki,112
22/07/2018,Ibaraki,93
23/07/2018,Ibaraki,100
24/07/2018,Ibaraki,59
25/07/2018,Ibaraki,33
26/07/2018,Ibaraki,21
27/07/2018,Ibaraki,10
28/07/2018,Ibaraki,3
29/07/2018,Ibaraki,33
30/07/2018,Ibaraki,18
01/08/2018,Ibaraki,77
02/08/2018,Ibaraki,61
03/08/2018,Ibaraki,43
04/08/2018,Ibaraki,30
05/08/2018,Ibaraki,68
06/08/2018,Ibaraki,15
07/08/2018,Ibaraki,4
08/08/2018,Ibaraki,3
09/08/2018,Ibaraki,6
10/08/2018,Ibaraki,84
11/08/2018,Ibaraki,46
12/08/2018,Ibaraki,16
13/08/2018,Ibaraki,22
14/08/2018,Ibaraki,36
15/08/2018,Ibaraki,16
16/08/2018,Ibaraki,15
17/08/2018,Ibaraki,4
18/08/2018,Ibaraki,6
19/08/2018,Ibaraki,4
20/08/2018,Ibaraki,6
21/08/2018,Ibaraki,25
22/08/2018,Ibaraki,37
23/08/2018,Ibaraki,26
24/08/2018,Ibaraki,10
25/08/2018,Ibaraki,51
26/08/2018,Ibaraki,83
27/08/2018,Ibaraki,25
28/08/2018,Ibaraki,3
29/08/2018,Ibaraki,2
30/08/2018,Ibaraki,13
01/09/2018,Ibaraki,5
02/09/2018,Ibaraki,1
03/09/2018,Ibaraki,1
04/09/2018,Ibaraki,1
05/09/2018,Ibaraki,6
06/09/2018,Ibaraki,10
07/09/2018,Ibaraki,3
08/09/2018,Ibaraki,6
09/09/2018,Ibaraki,5
10/09/2018,Ibaraki,2
11/09/2018,Ibaraki,0
12/09/2018,Ibaraki,1
13/09/2018,Ibaraki,2
14/09/2018,Ibaraki,0
15/09/2018,Ibaraki,2
16/09/2018,Ibaraki,0
17/09/2018,Ibaraki,8
18/09/2018,Ibaraki,0
19/09/2018,Ibaraki,1
20/09/2018,Ibaraki,1
21/09/2018,Ibaraki,0
22/09/2018,Ibaraki,0
23/09/2018,Ibaraki,0
24/09/2018,Ibaraki,1
25/09/2018,Ibaraki,0
26/09/2018,Ibaraki,0
27/09/2018,Ibaraki,0
28/09/2018,Ibaraki,0
29/09/2018,Ibaraki,0
30/09/2018,Ibaraki,0
01/06/2019,Ibaraki,5
02/06/2019,Ibaraki,1
03/06/2019,Ibaraki,6
04/06/2019,Ibaraki,1
05/06/2019,Ibaraki,2
06/06/2019,Ibaraki,25
07/06/2019,Ibaraki,0
08/06/2019,Ibaraki,0
09/06/2019,Ibaraki,1
10/06/2019,Ibaraki,0
11/06/2019,Ibaraki,0
12/06/2019,Ibaraki,0
13/06/2019,Ibaraki,1
14/06/2019,Ibaraki,6
15/06/2019,Ibaraki,0
16/06/2019,Ibaraki,7
